lowlevel.mfcc.mean.1,lowlevel.mfcc.mean.10,lowlevel.mfcc.mean.11,lowlevel.mfcc.mean.12,lowlevel.mfcc.mean.2,lowlevel.mfcc.mean.3,lowlevel.mfcc.mean.4,lowlevel.mfcc.mean.5,lowlevel.mfcc.mean.6,lowlevel.mfcc.mean.7,lowlevel.mfcc.mean.8,lowlevel.mfcc.mean.9,lowlevel.spectral_centroid.mean,lowlevel.spectral_spread.mean,lowlevel.spectral_rolloff.mean,lowlevel.spectral_skewness.mean,lowlevel.spectral_flux.mean,lowlevel.spectral_kurtosis.mean,lowlevel.spectral_complexity.mean,lowlevel.spectral_contrast_coeffs.mean.0,lowlevel.spectral_contrast_coeffs.mean.1,lowlevel.spectral_contrast_coeffs.mean.2,lowlevel.spectral_contrast_coeffs.mean.3,lowlevel.spectral_contrast_coeffs.mean.4,lowlevel.spectral_contrast_coeffs.mean.5,lowlevel.spectral_contrast_valleys.mean.0,lowlevel.spectral_contrast_valleys.mean.1,lowlevel.spectral_contrast_valleys.mean.2,lowlevel.spectral_contrast_valleys.mean.3,lowlevel.spectral_contrast_valleys.mean.4,lowlevel.spectral_contrast_valleys.mean.5,lowlevel.dissonance.dmean
138.51,-1.22,4.79,5.83,-25.13,16.18,-0.37,-4.47,-15.25,-1.75,1.51,4.01,1386.42,4010999.5,1814.53,1.79,0.08,6.32,25.67,-0.71,-0.7,-0.75,-0.74,-0.72,-0.74,-7.07,-5.84,-6.72,-7.2,-7.45,-10.51,0.02
137.11,-1.89,4.63,5.64,-24.46,16.28,-1.23,-4.94,-15.91,-1.74,2.6,4.02,1394.41,3992316,1874.82,1.79,0.08,6.2,25.09,-0.7,-0.7,-0.75,-0.74,-0.72,-0.74,-7.05,-5.89,-6.78,-7.27,-7.52,-10.56,0.02
135.07,-1.96,5.01,4.54,-23.56,17.67,-1.27,-4.52,-15.76,-1.35,2.77,4.2,1458.7,3587243.75,1907.36,1.76,0.08,6.16,23.82,-0.71,-0.71,-0.75,-0.73,-0.71,-0.73,-7.15,-5.95,-6.87,-7.42,-7.66,-10.73,0.03
135.59,-2.42,3.97,4.85,-22.14,18.56,-0.22,-3.19,-15.73,-1.77,1.95,3.83,1442.33,3503200.75,1937.51,1.79,0.08,6.31,23.24,-0.7,-0.71,-0.75,-0.73,-0.7,-0.72,-7.1,-5.95,-6.92,-7.43,-7.77,-10.85,0.03
137.92,-3.3,3.45,3.43,-21.52,20.94,0.69,-2.32,-14.32,-0.64,1.09,2.69,1408.26,3488166,1841.33,1.79,0.08,6.52,22.38,-0.69,-0.73,-0.75,-0.74,-0.7,-0.72,-7.07,-6.02,-6.95,-7.52,-7.81,-10.99,0.03
141.2,-3.39,3.31,2.36,-21.68,23.53,-0.34,-0.78,-13.1,0.05,0.64,3.04,1387.87,3971379.5,1822.67,1.72,0.08,6.13,22.33,-0.67,-0.74,-0.76,-0.74,-0.7,-0.72,-7.02,-5.96,-6.89,-7.49,-7.77,-11.01,0.03
140.46,-3.41,2.75,2.44,-22.24,26.29,0.28,2.06,-11.64,0.99,0.11,3.29,1446.34,3754887.75,1820.75,1.63,0.07,5.59,19.8,-0.67,-0.76,-0.78,-0.75,-0.71,-0.71,-7.25,-6.29,-7.13,-7.7,-7.97,-11.35,0.03
139.61,-4.52,1.13,1.8,-19.86,27.69,0.84,4.35,-10.42,0.69,1.15,4.34,1418.43,3353460.5,1731.75,1.59,0.07,5.38,19.8,-0.67,-0.77,-0.78,-0.76,-0.73,-0.71,-7.24,-6.32,-7.19,-7.72,-7.98,-11.41,0.03
138.35,-4.43,0.29,1.58,-17.92,28.06,0.94,6.54,-8.37,1.48,1.06,4.12,1428.09,3774518,1701.12,1.51,0.08,4.5,20.91,-0.66,-0.77,-0.79,-0.76,-0.73,-0.71,-7.13,-6.29,-7.09,-7.67,-7.88,-11.28,0.03
137.18,-4.8,-1.3,2.31,-16.64,29.35,2.64,8.14,-7.46,1.13,0.47,3.59,1463.54,3810793.25,1666.67,1.55,0.08,5.11,21.84,-0.66,-0.77,-0.79,-0.76,-0.73,-0.71,-7.02,-6.27,-7.04,-7.52,-7.79,-11.17,0.02
137.49,-5.44,-2.02,2.3,-14.84,29.79,2.62,8.03,-6.72,1.16,1.14,3.31,1459.78,4329815,1616.9,1.55,0.09,5.36,22.2,-0.67,-0.77,-0.78,-0.77,-0.74,-0.71,-6.94,-6.23,-7.05,-7.48,-7.72,-11.05,0.02
138.67,-5.71,-2.53,2.52,-14.77,29.62,3.05,9.06,-6.6,1.46,0.67,2.84,1416.03,3901152.75,1602.55,1.5,0.09,4.77,22.02,-0.67,-0.78,-0.78,-0.77,-0.75,-0.71,-6.88,-6.23,-7.08,-7.43,-7.69,-11.04,0.02
137.32,-6.55,-3.09,2.82,-15.01,28.76,2.59,9.15,-6.41,1.46,0.91,2.97,1384.92,4219523,1585.32,1.48,0.09,4.56,22.64,-0.67,-0.78,-0.78,-0.77,-0.76,-0.72,-6.83,-6.19,-7.03,-7.38,-7.6,-10.91,0.02
136.47,-6.56,-3.7,3.79,-16.46,27.91,2.34,9.58,-6.53,1.46,0.72,2.48,1399.97,3784650,1554.7,1.53,0.09,5.05,23.91,-0.67,-0.78,-0.78,-0.77,-0.77,-0.71,-6.84,-6.14,-6.94,-7.26,-7.47,-10.8,0.02
134.98,-7.09,-4.18,4.09,-15.75,27.22,-0.31,8.24,-6.94,1.44,1.82,3.04,1382.64,4166669.25,1479.57,1.45,0.09,4.14,24.4,-0.68,-0.77,-0.77,-0.77,-0.77,-0.72,-6.77,-6.05,-6.88,-7.22,-7.4,-10.6,0.02
130.47,-7.33,-3.9,6.03,-15.67,25.55,-0.66,8.31,-8.33,0.05,2.92,4.98,1452.41,3997111,1581.02,1.48,0.09,4.43,25.29,-0.69,-0.77,-0.75,-0.76,-0.77,-0.71,-6.76,-5.99,-6.91,-7.15,-7.31,-10.47,0.02
125.41,-8.23,-3.34,8.05,-14.38,23.59,-0.77,6.32,-9.64,-0.61,4.34,5.47,1511.63,4508896,1694.9,1.41,0.09,3.68,26.24,-0.71,-0.75,-0.75,-0.75,-0.76,-0.72,-6.72,-5.95,-6.87,-7.13,-7.27,-10.27,0.02
122.67,-8.57,-3.27,8.82,-15.93,20.9,-0.3,4.7,-11.8,-1.97,5.29,5.63,1556.34,4201271.5,1810.7,1.47,0.09,4.24,25.6,-0.71,-0.76,-0.74,-0.73,-0.76,-0.72,-6.84,-5.92,-6.92,-7.15,-7.3,-10.29,0.03
122.61,-7.82,-2.85,9.42,-16.95,20.02,-1.51,3.87,-11.93,-1.79,5.77,6.17,1589.4,4372026.5,1888.22,1.51,0.09,4.63,26.02,-0.72,-0.75,-0.73,-0.73,-0.75,-0.71,-6.81,-5.88,-6.91,-7.13,-7.28,-10.25,0.03
122.95,-7.56,-2.58,9.19,-18.32,18.98,-2.4,2.29,-14.05,-2.67,7.66,7.11,1578.97,4372751.5,1904.49,1.48,0.09,3.94,26.71,-0.72,-0.75,-0.73,-0.72,-0.75,-0.71,-6.86,-5.78,-6.86,-7.11,-7.27,-10.25,0.03
123.35,-7.8,-2.37,9.43,-19.2,18.56,-3.69,1.8,-16.59,-4.02,7.86,7.34,1551.06,4294268,1908.8,1.57,0.09,4.67,26.16,-0.72,-0.74,-0.72,-0.71,-0.75,-0.71,-6.94,-5.78,-6.93,-7.14,-7.32,-10.31,0.03
120.99,-7.91,-2.39,9.77,-20.19,17.07,-4.38,1,-17.04,-4.8,7.35,6.77,1577.4,3961040,1964.31,1.63,0.09,5.22,26.04,-0.72,-0.74,-0.72,-0.71,-0.75,-0.71,-6.98,-5.77,-6.92,-7.15,-7.35,-10.36,0.03
118.35,-6.38,-2.75,9.18,-20.44,15.63,-4.39,-0.48,-17.67,-5.7,6.81,6.69,1603.53,3876948.5,2013.12,1.6,0.08,4.77,25.31,-0.72,-0.74,-0.72,-0.7,-0.74,-0.7,-7.09,-5.78,-6.96,-7.17,-7.38,-10.42,0.03
114.77,-6.55,-3.89,10.66,-21.66,12.94,-4.98,-0.52,-18.77,-5.14,7.39,6.79,1631.07,4268853,2013.12,1.65,0.09,4.98,24.89,-0.73,-0.74,-0.72,-0.69,-0.73,-0.7,-7.14,-5.82,-6.96,-7.19,-7.48,-10.43,0.03
112.67,-6.72,-4.73,10.62,-19.08,13.09,-4.26,0.28,-18.11,-4.72,8.37,7.16,1659.46,3968605.25,2030.34,1.7,0.08,5.4,23.64,-0.73,-0.74,-0.72,-0.68,-0.73,-0.7,-7.17,-5.89,-7.07,-7.33,-7.63,-10.59,0.03
109.44,-6.29,-5.86,10.01,-17.02,13.04,-4.29,-0.21,-18.34,-4.92,7.6,6.23,1724.09,4131003.5,2088.72,1.7,0.08,5.37,23.02,-0.72,-0.75,-0.72,-0.68,-0.72,-0.69,-7.24,-5.96,-7.13,-7.45,-7.73,-10.73,0.03
108.8,-6.46,-7,9.2,-15.68,14.14,-4.29,0.93,-17.7,-3.89,6.82,5.19,1746.26,4083527,2081.06,1.68,0.07,5.45,21.29,-0.72,-0.75,-0.73,-0.69,-0.72,-0.69,-7.4,-6.16,-7.27,-7.59,-7.97,-10.99,0.03
110.03,-5.68,-7.99,7.25,-15.7,14.33,-3.06,1.96,-17.78,-4.1,6.46,5.82,1791.18,4495766,2116,1.69,0.07,5.49,20.6,-0.72,-0.76,-0.74,-0.69,-0.73,-0.69,-7.42,-6.2,-7.3,-7.61,-7.96,-10.96,0.03
107.24,-5.76,-8.78,6.13,-15.27,13.23,-5.75,0.93,-15.55,-2.18,5.84,5.72,1827.94,4137770,2237.06,1.66,0.06,5.22,20.51,-0.72,-0.77,-0.74,-0.7,-0.73,-0.7,-7.58,-6.26,-7.3,-7.7,-8,-10.97,0.03
104.94,-5.62,-9.28,4.94,-15.31,13.25,-5.32,2.19,-13.53,-2.21,5.15,5.41,1885.99,4331750.5,2312.19,1.64,0.07,5.13,21.27,-0.71,-0.78,-0.74,-0.7,-0.73,-0.7,-7.58,-6.31,-7.28,-7.71,-7.94,-10.87,0.03
106.36,-5.28,-9.96,4.37,-15.14,14.65,-5.08,2.17,-13.31,-1.17,4.55,5.35,1908.41,4338122.5,2287.13,1.62,0.07,4.96,21.29,-0.7,-0.78,-0.74,-0.7,-0.73,-0.7,-7.55,-6.28,-7.25,-7.68,-7.86,-10.82,0.02
104.97,-4.95,-10.66,3.62,-14.66,14.7,-3.86,2.56,-11.78,-0.31,4.55,6.18,1957.69,4431002.5,2328.42,1.62,0.06,5.04,21.03,-0.71,-0.78,-0.75,-0.7,-0.73,-0.7,-7.57,-6.39,-7.27,-7.69,-7.9,-10.86,0.02
105.23,-4.55,-11.41,2.82,-13.51,15.38,-3.86,2.54,-10.35,1.14,4,6.96,1979.73,4533449,2363.59,1.62,0.06,5.03,20.85,-0.7,-0.79,-0.74,-0.71,-0.73,-0.7,-7.53,-6.41,-7.29,-7.73,-7.9,-10.85,0.02
105.94,-5.02,-11.84,2.55,-12.75,16.37,-4.04,3.97,-10.14,2.63,4.53,8.17,1976.95,4615495.5,2344.97,1.6,0.07,4.94,21.07,-0.71,-0.8,-0.74,-0.71,-0.74,-0.71,-7.49,-6.42,-7.29,-7.72,-7.87,-10.86,0.02
106.98,-4.31,-11.08,0.21,-11.13,17.35,-3.98,4.47,-8.86,1.7,3.29,7.73,1982.07,4788443.5,2376.93,1.55,0.07,4.57,20.81,-0.7,-0.8,-0.76,-0.73,-0.75,-0.71,-7.5,-6.48,-7.28,-7.72,-7.85,-10.85,0.02
106.74,-4.43,-10.3,-1.88,-11.28,17.77,-5.58,4.91,-7.21,2.4,2.09,8.39,1991.38,5058160.5,2409.76,1.54,0.07,4.52,22.05,-0.71,-0.8,-0.77,-0.74,-0.76,-0.72,-7.46,-6.52,-7.2,-7.66,-7.73,-10.69,0.02
107.05,-1.98,-7.69,-4.24,-13.01,18.09,-7.97,2.88,-6.58,-0.01,1.84,10.52,1987.49,5359979,2436.84,1.48,0.08,4.11,24.17,-0.71,-0.81,-0.76,-0.75,-0.77,-0.73,-7.42,-6.33,-7.17,-7.52,-7.49,-10.39,0.03
101.25,-0.49,-6.85,-6.09,-13.45,13.91,-7.52,0.2,-4.93,0.89,0.85,11.83,1981.66,5968162.5,2393.26,1.51,0.09,3.95,28,-0.71,-0.8,-0.73,-0.75,-0.78,-0.75,-7.28,-6.18,-7.06,-7.3,-7.09,-9.85,0.04
96.41,0.14,-6.86,-5.06,-10.63,14.58,-9.99,-0.78,0.24,3.29,1.89,11.18,2103.97,6886896,2478.47,1.52,0.1,4.05,27.9,-0.72,-0.81,-0.73,-0.76,-0.78,-0.74,-7.29,-6.28,-6.97,-7.4,-7.06,-9.8,0.05
98.02,0.5,-5.57,-3.05,-11.5,20.4,-7.58,-0.48,-0.7,2.43,2.13,6.35,2036.82,8386760,2361.47,1.64,0.11,4.7,27.5,-0.74,-0.79,-0.76,-0.77,-0.8,-0.76,-7.41,-6.83,-7.2,-7.75,-7.29,-10.12,0.1
141.59,-3.51,-0.91,-6.22,-25.94,15.24,3.23,12.2,-6.99,-1.87,-4.15,-5.2,1240.91,3729307.75,1497.75,1.73,0.11,5.87,27.56,-0.62,-0.75,-0.78,-0.75,-0.78,-0.74,-7,-6.11,-6.5,-6.79,-7.23,-10.29,0.02
143.11,-4.46,-0.94,-6.36,-26.19,15.54,3.76,11.8,-7,-1.71,-4.28,-5.08,1223.2,3475303,1511.15,1.71,0.11,5.54,27.33,-0.62,-0.74,-0.78,-0.75,-0.78,-0.74,-7.01,-6.17,-6.49,-6.82,-7.23,-10.33,0.02
145.85,-5.45,-2.11,-6.67,-27.69,15.44,3.22,10.78,-7.58,-1.15,-3.72,-4.65,1179.37,3392025,1492.97,1.76,0.12,6.14,27.58,-0.62,-0.73,-0.77,-0.75,-0.78,-0.74,-6.99,-6.14,-6.48,-6.8,-7.21,-10.38,0.02
146.49,-5.49,-3.27,-6.24,-28.87,14.55,2.19,10.4,-6.39,-0.5,-3.97,-4.38,1173.29,4013631,1466.65,1.75,0.12,6.05,28.36,-0.62,-0.72,-0.76,-0.75,-0.78,-0.74,-6.89,-6.11,-6.41,-6.73,-7.16,-10.27,0.02
145.43,-5.91,-3.48,-6.82,-28.29,13.75,1.55,9.35,-6.29,-0.43,-5.16,-5.33,1170.7,3699338.25,1464.74,1.7,0.11,5.66,26.53,-0.63,-0.72,-0.76,-0.75,-0.78,-0.75,-7.06,-6.22,-6.52,-6.86,-7.27,-10.37,0.02
143.48,-5.97,-4.86,-8.02,-27.86,13.25,1.57,9.12,-5.83,0.07,-5.11,-4.51,1166.5,3800076.5,1472.87,1.75,0.11,5.97,26.04,-0.62,-0.72,-0.75,-0.75,-0.78,-0.75,-7.12,-6.25,-6.55,-6.86,-7.24,-10.33,0.02
144.23,-4.88,-4.13,-8.55,-24.81,13.8,1.33,8.87,-5.14,0.56,-4.84,-3.52,1139.48,3923163.75,1417.84,1.74,0.12,5.67,26.67,-0.62,-0.72,-0.75,-0.75,-0.79,-0.75,-7.01,-6.18,-6.48,-6.84,-7.2,-10.24,0.03
145.38,-4.23,-3.59,-8.5,-23.47,15.22,-0.11,8.42,-5.42,0.79,-4.73,-2.49,1111.92,3759441.5,1342.24,1.7,0.12,5.55,26.24,-0.64,-0.71,-0.75,-0.75,-0.79,-0.75,-6.95,-6.12,-6.49,-6.88,-7.19,-10.26,0.03
144.54,-3.72,-4.71,-8.61,-20.94,15.85,-0.61,7.99,-4.83,1.39,-4.4,-1.31,1095.1,4094488.25,1275.72,1.68,0.13,5.24,27.33,-0.63,-0.7,-0.75,-0.76,-0.79,-0.75,-6.92,-6.08,-6.4,-6.84,-7.11,-10.16,0.03
144.83,-3.48,-5.58,-8.81,-19.73,15.38,-0.12,8.25,-3.03,2.1,-5.51,-1.18,1068.88,3742242.75,1240.31,1.74,0.13,5.68,27.38,-0.64,-0.7,-0.75,-0.76,-0.8,-0.75,-6.85,-6.1,-6.38,-6.82,-7.09,-10.17,0.03
145.09,-2.83,-5.84,-8.05,-19.55,14.58,0.57,9.04,-2.89,2.34,-4.4,0.13,1071.11,4055197.25,1226.91,1.69,0.12,5.1,26.62,-0.65,-0.71,-0.75,-0.76,-0.8,-0.75,-6.85,-6.07,-6.37,-6.83,-7.15,-10.17,0.02
144.67,-3.93,-6.99,-8.79,-19.49,14.13,0.72,10.04,-2.33,2.9,-4.64,-0.61,1061.85,3600551.75,1205.38,1.72,0.12,5.36,25.87,-0.65,-0.71,-0.76,-0.76,-0.8,-0.75,-6.83,-6.19,-6.38,-6.85,-7.19,-10.21,0.02
144.21,-3.43,-6.98,-8.02,-18.82,15.59,1.74,10.8,-1.37,2.45,-4.63,-0.11,1064.6,3741754.75,1202.51,1.75,0.12,5.7,26.18,-0.65,-0.7,-0.75,-0.75,-0.8,-0.75,-6.81,-6.18,-6.41,-6.87,-7.16,-10.19,0.02
142.2,-3.58,-6.76,-8.62,-21.24,13.79,0.79,10.51,-0.93,3.34,-3.79,-0.04,1103.85,3794583.75,1250.36,1.75,0.12,5.72,26.87,-0.66,-0.69,-0.75,-0.75,-0.8,-0.75,-6.84,-6.3,-6.39,-6.86,-7.13,-10.15,0.02
141.96,-3.97,-6.24,-8.7,-22.91,14,1.12,10.74,-2.58,2.2,-4.83,-0.85,1099.5,4101498.25,1280.03,1.7,0.11,5.28,25.16,-0.66,-0.68,-0.75,-0.74,-0.8,-0.75,-6.95,-6.4,-6.51,-6.98,-7.22,-10.25,0.03
142.49,-3.8,-6.67,-8.75,-25.44,14.43,-0.11,9.91,-3.43,1.97,-4.81,-0.49,1102.99,4035774.5,1282.9,1.72,0.11,5.73,24.89,-0.67,-0.68,-0.74,-0.74,-0.8,-0.75,-7.05,-6.49,-6.57,-7.03,-7.25,-10.34,0.03
140.88,-4.75,-7.63,-8.81,-29.42,13.4,-1.97,8.99,-4.83,2.16,-4.4,-0.86,1119.57,3678618.75,1326.45,1.68,0.11,5.55,24.42,-0.68,-0.67,-0.74,-0.75,-0.8,-0.75,-7.18,-6.59,-6.6,-7.01,-7.26,-10.43,0.02
139.98,-6.32,-9.17,-9.29,-34.52,11.84,-2.14,9.2,-4.97,1.55,-5.19,-1.83,1171.68,3462231,1395.83,1.71,0.1,6.08,23.78,-0.67,-0.66,-0.73,-0.74,-0.79,-0.74,-7.38,-6.79,-6.69,-7.04,-7.31,-10.55,0.03
139.01,-7.04,-8.95,-9.06,-35.72,8.89,-2.44,7.97,-4.99,1.81,-4.88,-2.28,1226.58,3904659.5,1529.34,1.66,0.1,5.42,23.96,-0.68,-0.66,-0.73,-0.74,-0.79,-0.75,-7.46,-6.75,-6.65,-7.04,-7.3,-10.49,0.03
137.66,-7.69,-9.24,-9.25,-34.89,7.35,-2.53,7.12,-5.43,1.25,-4.99,-2.49,1224.15,3752826.75,1503.97,1.71,0.08,5.68,18.8,-0.7,-0.67,-0.74,-0.74,-0.8,-0.75,-7.75,-7.06,-6.95,-7.33,-7.62,-10.78,0.03
135.39,-7.29,-8.95,-9.33,-35.4,6.74,-3.98,4.75,-8.16,0.12,-5.4,-2.02,1215.71,3733362.25,1550.39,1.73,0.08,5.84,18.73,-0.69,-0.68,-0.74,-0.74,-0.79,-0.75,-7.86,-6.96,-6.98,-7.35,-7.62,-10.77,0.03
135.34,-6.64,-9.27,-9.06,-34.77,6.25,-5.04,3.97,-7.64,0.2,-6.6,-1.96,1196.95,3627759.75,1504.93,1.72,0.07,5.89,18.89,-0.67,-0.67,-0.74,-0.75,-0.79,-0.75,-7.92,-6.94,-7,-7.36,-7.66,-10.83,0.03
137.92,-5.69,-8.8,-8.8,-31.81,7.63,-4.8,4.28,-7.84,-0.68,-6.22,-0.86,1165.64,4249196.5,1421.67,1.75,0.07,6.1,17.91,-0.67,-0.67,-0.74,-0.75,-0.79,-0.75,-7.96,-6.97,-7.12,-7.42,-7.77,-10.88,0.03
137.87,-4.73,-8.6,-8.89,-30.39,8.8,-4.29,3.56,-7.79,-0.84,-4.99,0.39,1142.98,3664241.75,1447.99,1.78,0.06,6.18,17.18,-0.67,-0.69,-0.75,-0.76,-0.79,-0.75,-7.97,-6.97,-7.24,-7.51,-7.9,-11.08,0.03
139.76,-4.13,-8.65,-9.5,-27.55,10.3,-3.94,3.56,-7.57,-1.36,-4.79,1.39,1107.83,3887306,1382.43,1.77,0.06,5.98,16.16,-0.67,-0.7,-0.76,-0.77,-0.79,-0.75,-8.03,-7,-7.32,-7.61,-8.05,-11.21,0.03
142.61,-2.83,-8.99,-9.06,-23.42,12.29,-3.16,3.51,-6.51,-1.89,-4.23,2.9,1064.24,3903967.75,1317.83,1.85,0.05,6.69,15.16,-0.67,-0.72,-0.77,-0.77,-0.8,-0.75,-8.03,-7,-7.47,-7.76,-8.22,-11.41,0.03
143.45,-2.35,-8.85,-8.96,-19.52,13.08,-1.89,2.98,-6.14,-2.22,-3.12,3.58,1047.16,3636213.25,1301.08,1.86,0.05,6.65,13.78,-0.68,-0.74,-0.78,-0.78,-0.8,-0.76,-8.11,-7.11,-7.65,-8,-8.46,-11.63,0.02
142.77,-1.28,-8.19,-8.68,-14.48,15.28,-0.93,2.72,-5.21,-4.02,-3.44,3.54,1049.09,3844739.25,1317.83,1.88,0.04,6.77,12.8,-0.68,-0.75,-0.8,-0.78,-0.8,-0.76,-8.19,-7.2,-7.83,-8.22,-8.66,-11.78,0.03
141.91,0.19,-8.12,-8.47,-9.31,17.41,-0.25,2.96,-3.5,-4.17,-3.01,4.8,996.6,3905339.5,1223.56,1.78,0.04,5.71,11.22,-0.68,-0.77,-0.81,-0.79,-0.81,-0.76,-8.24,-7.35,-8.06,-8.45,-8.88,-11.99,0.02
142.24,0.16,-8.79,-8.41,-7.54,19.33,0.54,3.22,-3.39,-6.2,-3.78,4.81,979.64,4158586,1218.3,1.73,0.04,5.3,8.98,-0.69,-0.77,-0.81,-0.8,-0.81,-0.76,-8.43,-7.61,-8.37,-8.69,-9.13,-12.26,0.02
142.5,0.55,-8.63,-7.16,-7.23,19.1,1.75,3.87,-1.89,-6.33,-3.95,5.25,991.32,4126054.5,1217.82,1.8,0.03,6.16,6.67,-0.7,-0.79,-0.83,-0.8,-0.82,-0.77,-8.69,-7.88,-8.63,-8.99,-9.44,-12.61,0.02
145.28,1.14,-9.09,-8.1,-9.35,21.27,1.46,5.04,-1.16,-6.98,-3.67,5.4,1024.13,3801826.5,1320.22,1.76,0.03,5.76,7.04,-0.7,-0.79,-0.82,-0.8,-0.81,-0.76,-8.39,-7.62,-8.45,-8.74,-9.2,-12.44,0.03
144.16,0.51,-9.8,-8.65,-9.78,21.35,1.64,4.51,-1.09,-8,-3.37,5.02,1027.6,4004238.25,1331.23,1.76,0.03,5.9,5.78,-0.7,-0.81,-0.82,-0.8,-0.82,-0.77,-8.55,-7.71,-8.56,-8.87,-9.31,-12.54,0.03
144.18,0.03,-10.61,-8.32,-9.88,21.43,0.24,3.65,-1.51,-8.36,-4.15,4.39,1034,3675891.25,1312.09,1.74,0.03,5.88,5.27,-0.7,-0.81,-0.83,-0.8,-0.82,-0.77,-8.56,-7.7,-8.49,-8.84,-9.23,-12.48,0.03
133.02,0.05,-10.36,-8.02,-5.79,14.38,1.36,1.81,-1.84,-8.25,-4.83,4.5,1088.56,4068034.75,1392.96,1.74,0.02,5.77,4.27,-0.72,-0.82,-0.83,-0.81,-0.83,-0.78,-9.38,-8.36,-9.11,-9.47,-9.83,-12.99,0.03
129,-0.36,-10.5,-6.64,-6.03,13.94,0.47,0.02,-2.97,-8.12,-4.4,4.68,1119.23,3945184.75,1423.11,1.69,0.03,5.4,6.53,-0.71,-0.81,-0.83,-0.81,-0.82,-0.78,-9.25,-8.16,-8.97,-9.3,-9.62,-12.74,0.03
127.13,-0.72,-10.67,-7.77,-7.21,14.09,-0.61,1.04,-3.25,-7.05,-4.14,4.22,1141.62,4165279.75,1416.88,1.65,0.03,5.09,8.02,-0.71,-0.8,-0.81,-0.8,-0.82,-0.77,-9.13,-8.08,-8.9,-9.15,-9.48,-12.57,0.03
125.77,-1.3,-11.01,-8.25,-8.12,14.07,-1.48,1.74,-3.04,-6.69,-5.29,4.15,1166.32,3796317.5,1395.35,1.66,0.03,5.24,8.87,-0.7,-0.79,-0.8,-0.8,-0.82,-0.77,-9.15,-8.06,-8.84,-9.09,-9.38,-12.51,0.03
128.39,-0.43,-10.08,-8.15,-8.46,14.55,-2.74,1.52,-3.34,-6.19,-5.54,5.57,1151.7,4020061.25,1342.71,1.62,0.03,4.9,9.73,-0.69,-0.78,-0.79,-0.79,-0.81,-0.77,-9,-7.91,-8.73,-8.97,-9.3,-12.39,0.03
131.46,-0.8,-10.21,-8.22,-8.76,15.87,-2.48,1.88,-4.97,-5.63,-5.74,5.52,1104.78,4351389,1243.18,1.63,0.03,5.01,10.09,-0.69,-0.78,-0.79,-0.79,-0.81,-0.77,-8.88,-7.78,-8.64,-8.93,-9.23,-12.33,0.03
133.46,-0.9,-10.27,-7.98,-10.27,17.12,-3.49,1.64,-5.35,-5.63,-7.54,4.69,1095.53,4291785,1216.39,1.67,0.04,5.39,10.22,-0.68,-0.77,-0.79,-0.78,-0.8,-0.77,-8.85,-7.69,-8.58,-8.88,-9.15,-12.28,0.03
134.03,-0.31,-10.37,-7.63,-12.03,18.22,-4.96,1.75,-6.12,-5.52,-7.5,4.81,1114.04,4107584,1257.54,1.61,0.04,4.96,10.64,-0.67,-0.77,-0.79,-0.78,-0.8,-0.76,-8.82,-7.61,-8.46,-8.8,-9.08,-12.22,0.03
135.21,-0.86,-10.71,-6.84,-14.22,18.32,-6.72,1.48,-6.06,-4.71,-6.98,4.18,1126.58,3734599.75,1232.66,1.64,0.04,5.43,10.78,-0.67,-0.77,-0.79,-0.78,-0.79,-0.76,-8.8,-7.52,-8.38,-8.73,-9.03,-12.18,0.03
136.11,-1.01,-11.11,-6.42,-17.48,18.6,-8.42,1.17,-5.32,-4.63,-7.07,3.8,1148.68,3847874.75,1253.71,1.61,0.04,5.07,10.84,-0.66,-0.76,-0.78,-0.78,-0.79,-0.76,-8.81,-7.46,-8.28,-8.68,-8.92,-12.09,0.03
136.12,-1.4,-11.81,-6.47,-17.33,17.18,-7.56,1.74,-3.9,-3.96,-6.25,3.75,1175.48,3988443.5,1271.89,1.62,0.03,5.16,9.33,-0.67,-0.78,-0.79,-0.78,-0.8,-0.76,-8.96,-7.68,-8.45,-8.85,-9.15,-12.32,0.03
136.46,-0.78,-12.3,-6.28,-17.6,18.64,-6.48,1.98,-2.86,-4.15,-6.78,4.18,1200.48,3430757.25,1288.16,1.59,0.03,4.96,7.53,-0.68,-0.78,-0.79,-0.78,-0.8,-0.76,-9.01,-7.86,-8.65,-9.03,-9.33,-12.57,0.03
138.62,-0.69,-12.6,-7.16,-20.37,20.81,-6.71,3.46,-1.81,-3.16,-7.46,4.1,1244.46,3563660.5,1295.82,1.59,0.03,5.14,7.4,-0.68,-0.79,-0.79,-0.78,-0.79,-0.76,-8.94,-7.86,-8.61,-8.99,-9.32,-12.56,0.03
141.06,-0.62,-12.68,-6.33,-20.98,23.8,-6.62,4.82,-0.76,-1.56,-6.83,4.74,1214.23,3800565.75,1236.01,1.58,0.03,5.1,7.73,-0.67,-0.8,-0.79,-0.78,-0.79,-0.76,-8.72,-7.64,-8.43,-8.84,-9.14,-12.37,0.03
140.81,0.33,-11.9,-4.97,-19.8,23.25,-6.69,5.22,-1.49,-1.33,-6.16,5.37,1213.74,4423537,1232.66,1.57,0.03,4.88,7.56,-0.68,-0.79,-0.79,-0.78,-0.79,-0.77,-8.6,-7.57,-8.37,-8.73,-9.06,-12.2,0.03
